author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price_per_month;commissions;district;street;underground
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/281202643/;Москва;rent;flat;3;8;4;120.0;1500;180000;0;Пресненский;Рочдельская;Краснопресненская
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/287789215/;Москва;rent;flat;6;14;4;113.0;1902;215000;0;Замоскворечье;Мытная;Серпуховская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/279260956/;Москва;rent;flat;6;7;5;276.0;978;270000;0;Мещанский;Последний переулок;Сухаревская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287966155/;Москва;rent;flat;16;44;5;260.0;1153;300000;0;Фили-Давыдково;Давыдковская;Славянский бульвар
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/284183780/;Москва;rent;flat;15;18;4;125.0;1200;150000;0;Якиманка;Шаболовка;Шаболовская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287043460/;Москва;rent;flat;7;7;4;145.0;1448;210000;0;Арбат;Поварская;Арбатская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/285817542/;Москва;rent;flat;14;15;4;211.0;1090;230000;0;Пресненский;Зоологическая;Баррикадная
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/283739406/;Москва;rent;flat;10;13;4;220.0;5909;1300000;0;Арбат;Новый Арбат;Смоленская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/279148399/;Москва;rent;flat;3;6;4;160.0;2375;380000;0;Хамовники;переулок Коробейников;Парк Культуры
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/286023532/;Москва;rent;flat;5;35;4;150.0;1200;180000;0;Щукино;Авиационная;Щукинская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288594997/;Москва;rent;flat;3;6;4;177.0;1073;190000;0;Донской;3-й Донской проезд;Ленинский проспект
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/287481925/;Москва;rent;flat;6;31;4;190.0;1105;210000;0;Проспект Вернадского;Ленинский проспект;Новаторская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/279201706/;Москва;rent;flat;5;7;4;110.0;2000;220000;0;Пресненский;Ермолаевский переулок;Маяковская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/273430352/;Москва;rent;flat;3;6;5;220.0;1000;220000;0;Басманный;Солянка;Китай-город
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288302055/;Москва;rent;flat;5;6;4;230.0;956;220000;0;Басманный;Маросейка;Китай-город
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287428561/;Москва;rent;flat;5;8;4;175.0;1314;230000;0;Пресненский;Малая Бронная;Маяковская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/286163486/;Москва;rent;flat;9;18;4;150.0;1600;240000;0;Пресненский;Шмитовский проезд;Шелепиха
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/286388082/;Москва;rent;flat;5;6;4;190.0;1315;250000;0;Хамовники;Староконюшенный переулок;Кропоткинская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/250204173/;Москва;rent;flat;3;5;5;190.0;1315;250000;0;Басманный;Мясницкая;Чистые пруды
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/284893248/;Москва;rent;flat;3;3;4;185.0;1351;250000;0;Тверской;Петровский переулок;Пушкинская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/285511632/;Москва;rent;flat;8;8;5;200.0;1250;250000;0;Тверской;Тверская;Охотный ряд
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287067298/;Москва;rent;flat;8;9;4;180.0;1500;270000;0;Красносельский;Милютинский переулок;Лубянка
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/284771025/;Москва;rent;flat;2;12;4;135.0;2074;280000;0;Замоскворечье;Мытная;Серпуховская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/285028491/;Москва;rent;flat;5;7;4;190.0;1473;280000;0;Басманный;Кривоколенный переулок;Тургеневская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/279148362/;Москва;rent;flat;4;6;4;160.0;1875;300000;0;Хамовники;Остоженка;Парк Культуры
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/284025301/;Москва;rent;flat;4;7;4;120.0;2500;300000;0;Пресненский;Тверской бульвар;Тверская
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/287666031/;Москва;rent;flat;3;7;4;186.0;1612;300000;0;Тверской;3-я Тверская-Ямская;Маяковская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288509441/;Москва;rent;flat;3;6;5;210.0;1428;300000;0;Басманный;Мясницкая;Тургеневская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/282785739/;Москва;rent;flat;3;3;4;170.0;2058;350000;0;Пресненский;Средний Кисловский переулок;Арбатская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/288408468/;Москва;rent;flat;7;7;5;170.0;2058;350000;0;Хамовники;1-й Обыденский переулок;Кропоткинская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/285148873/;Москва;rent;flat;17;17;5;350.0;1000;350000;0;Тверской;Новослободская;Новослободская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/279148258/;Москва;rent;flat;4;9;4;149.0;2348;350000;0;Тверской;Большая Грузинская;Белорусская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287144311/;Москва;rent;flat;7;8;4;170.0;2058;350000;0;Арбат;Малая Молчановка;Арбатская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/281584839/;Москва;rent;flat;4;10;4;110.0;3545;390000;0;Лефортово;Золоторожский Вал;Площадь Ильича
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/261209282/;Москва;rent;flat;2;6;5;180.0;2333;420000;0;Пресненский;Малая Бронная;Маяковская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/279816682/;Москва;rent;flat;5;11;4;173.0;2601;450000;0;Тверской;Страстной бульвар;Пушкинская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/286057061/;Москва;rent;flat;10;10;4;170.0;2647;450000;0;Хамовники;3-я Фрунзенская;Фрунзенская
Kalinka Group;real_estate_agent;https://www.cian.ru/rent/flat/272202266/;Москва;rent;flat;2;5;5;215.0;2232;480000;0;Басманный;Фурманный переулок;Красные ворота
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/285496503/;Москва;rent;flat;5;6;4;275.0;2363;650000;0;Пресненский;Тверской бульвар;Пушкинская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288335020/;Москва;rent;flat;8;9;5;190.0;3684;700000;0;Замоскворечье;Бахрушина;Павелецкая
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/285650888/;Москва;rent;flat;3;5;5;250.0;4400;1100000;0;Хамовники;Пречистенка;Парк Культуры
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/283657000/;Москва;rent;flat;7;8;5;308.0;4870;1500000;0;Пресненский;Большой Козихинский переулок;Тверская
Дарья Савченко;realtor;https://www.cian.ru/rent/flat/288987414/;Москва;rent;flat;6;16;4;110.0;1000;110000;50;Сокольники;Сокольническая площадь;Сокольники
Moscow Estate;real_estate_agent;https://www.cian.ru/rent/flat/288909402/;Москва;rent;flat;6;21;4;115.0;1391;160000;0;Якиманка;Шаболовка;Шаболовская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288974573/;Москва;rent;flat;5;7;4;145.0;1379;200000;0;Тверской;Цветной бульвар;Цветной бульвар
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288926058/;Москва;rent;flat;14;25;4;180.0;1222;220000;0;Черемушки;Профсоюзная;Профсоюзная
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/288924516/;Москва;rent;flat;10;39;4;170.0;1588;270000;0;Сокольники;Русаковская;Сокольники
Moscow Estate;real_estate_agent;https://www.cian.ru/rent/flat/288911854/;Москва;rent;flat;31;57;5;210.0;1523;320000;0;Хорошевский;Чапаевский переулок;Аэропорт
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/288907998/;Москва;rent;flat;4;5;4;175.0;2000;350000;0;Арбат;Кривоарбатский переулок;Смоленская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/288924517/;Москва;rent;flat;29;45;4;175.0;2000;350000;0;Хорошево-Мневники;проспект Маршала Жукова;Октябрьское поле
Moscow Estate;real_estate_agent;https://www.cian.ru/rent/flat/288920399/;Москва;rent;flat;4;16;4;170.0;2647;450000;0;Хамовники;Ружейный переулок;Смоленская
Moscow Estate;real_estate_agent;https://www.cian.ru/rent/flat/288909747/;Москва;rent;flat;4;7;4;105.0;1761;185000;0;Тверской;Трехпрудный переулок;Пушкинская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/288284120/;Москва;rent;flat;35;38;4;160.0;1500;240000;50;Раменки;Мосфильмовская;Минская
СТОЛИЦА Департамент недвижимости;real_estate_agent;https://www.cian.ru/rent/flat/288559105/;Москва;rent;flat;4;8;4;84.0;1428;120000;0;Хамовники;Фрунзенская набережная;Фрунзенская
DOORS AGENCY;real_estate_agent;https://www.cian.ru/rent/flat/285622750/;Москва;rent;flat;4;26;4;105.0;1142;120000;0;Очаково-Матвеевское;Большая Очаковская;Озёрная
Liberty Estate;real_estate_agent;https://www.cian.ru/rent/flat/285777002/;Москва;rent;flat;3;8;4;140.0;1071;150000;0;Красносельский;Большая Сухаревская площадь;Сухаревская
ZIP Realty;real_estate_agent;https://www.cian.ru/rent/flat/276154954/;Москва;rent;flat;3;16;4;110.0;772;85000;50;Кунцево;Рублевское шоссе;Кунцевская
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/rent/flat/287868848/;Москва;rent;flat;8;12;4;250.0;6400;1600000;0;Хамовники;2-я Фрунзенская;Фрунзенская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/278576553/;Москва;rent;flat;10;22;4;191.0;994;190000;0;Крылатское;Крылатские Холмы;Крылатское
СТОЛИЦА Департамент недвижимости;real_estate_agent;https://www.cian.ru/rent/flat/288461884/;Москва;rent;flat;7;33;4;116.0;862;100000;50;Нагатино-Садовники;1-й Нагатинский проезд;Нагатинская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288347181/;Москва;rent;flat;2;10;4;180.0;3333;600000;0;Хамовники;3-я Фрунзенская;Фрунзенская
Liberty Estate;real_estate_agent;https://www.cian.ru/rent/flat/288808825/;Москва;rent;flat;25;37;4;85.0;1529;130000;20;Войковский;Головинское шоссе;Водный стадион
