author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price_per_month;commissions;district;street;underground
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/281835857/;Москва;rent;flat;41;75;3;106.0;2830;300000;0;Пресненский;набережная Пресненская;Деловой центр
Excellent real estate;real_estate_agent;https://www.cian.ru/rent/flat/288849238/;Москва;rent;flat;3;17;3;80.0;612;49000;35;Южное Медведково;Молодцова;Медведково
Капиталъ-Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/282905313/;Москва;rent;flat;5;8;3;104.0;1250;130000;0;Арбат;Арбат;Смоленская
Светлана Лазарева;realtor;https://www.cian.ru/rent/flat/288065028/;Москва;rent;flat;5;18;3;110.0;3181;350000;0;Аэропорт;Ленинградский проспект;Динамо
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/279780642/;Москва;rent;flat;49;78;3;125.0;3000;375000;0;Пресненский;1-й Красногвардейский проезд;Выставочная
ЭЛЬНОВА;real_estate_agent;https://www.cian.ru/rent/flat/287963116/;Москва;rent;flat;8;37;3;100.0;1250;125000;0;Ростокино;проспект Мира;Ростокино
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/279478165/;Москва;rent;flat;21;78;3;92.0;3260;300000;0;Пресненский;1-й Красногвардейский проезд;Выставочная
Игорь Рупасов;realtor;https://www.cian.ru/rent/flat/285973159/;Москва;rent;flat;6;34;3;150.0;1000;150000;0;Аэропорт;Кочновский проезд;Гражданская
Игорь Рупасов;realtor;https://www.cian.ru/rent/flat/286396391/;Москва;rent;flat;11;43;3;150.0;1066;160000;0;Фили-Давыдково;Давыдковская;Славянский бульвар
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/279422506/;Москва;rent;flat;62;78;3;120.0;3000;360000;0;Пресненский;1-й Красногвардейский проезд;Выставочная
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/279846801/;Москва;rent;flat;75;78;3;140.0;3571;500000;0;Пресненский;1-й Красногвардейский проезд;Выставочная
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/279604666/;Москва;rent;flat;31;85;3;168.0;1964;330000;0;Пресненский;1-й Красногвардейский проезд;Деловой центр
Business Leader;real_estate_agent;https://www.cian.ru/rent/flat/288837631/;Москва;rent;flat;21;57;3;130.0;1538;200000;0;Хорошевский;Чапаевский переулок;Аэропорт
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/279299246/;Москва;rent;flat;21;31;3;112.0;1250;140000;0;Проспект Вернадского;Ленинский проспект;Новаторская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/285696477/;Москва;rent;flat;4;23;3;86.0;1802;155000;0;Аэропорт;Часовая;Сокол
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/285683262/;Москва;rent;flat;5;6;3;90.0;2222;200000;0;Красносельский;Милютинский переулок;
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/280062257/;Москва;rent;flat;18;78;3;90.0;3000;270000;0;Пресненский;1-й Красногвардейский проезд;Деловой центр
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/282113247/;Москва;rent;flat;13;78;3;96.0;3020;290000;0;Пресненский;1-й Красногвардейский проезд;Тестовская
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/287154221/;Москва;rent;flat;29;78;3;100.0;3000;300000;0;Пресненский;1-й Красногвардейский проезд;Тестовская
MERSI;real_estate_agent;https://www.cian.ru/rent/flat/286624269/;Москва;rent;flat;2;4;3;134.0;2388;320000;0;Арбат;Малая Молчановка;Арбатская
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/287284226/;Москва;rent;flat;62;78;3;116.0;3000;348000;0;Пресненский;1-й Красногвардейский проезд;Тестовская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288010245/;Москва;rent;flat;5;10;3;180.0;1944;350000;0;Тверской;Большая Грузинская;Белорусская
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/277907282/;Москва;rent;flat;38;78;3;120.0;3000;360000;0;Пресненский;1-й Красногвардейский проезд;Выставочная
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/285450668/;Москва;rent;flat;28;85;3;190.0;1947;370000;0;Пресненский;1-й Красногвардейский проезд;Деловой центр
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/287385624/;Москва;rent;flat;6;8;3;190.0;1947;370000;0;Якиманка;2-й Казачий переулок;Полянка
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/281703038/;Москва;rent;flat;69;78;3;135.0;2962;400000;0;Пресненский;1-й Красногвардейский проезд;Тестовская
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/286080491/;Москва;rent;flat;68;78;3;140.0;3571;500000;0;Пресненский;1-й Красногвардейский проезд;Тестовская
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/282632104/;Москва;rent;flat;42;78;3;135.0;3703;500000;0;Пресненский;1-й Красногвардейский проезд;Тестовская
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/273258230/;Москва;rent;flat;36;75;3;220.0;2272;500000;0;Пресненский;набережная Пресненская;Деловой центр
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/279527254/;Москва;rent;flat;65;75;3;207.0;2415;500000;0;Пресненский;набережная Пресненская;Деловой центр
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/279454061/;Москва;rent;flat;44;75;3;202.0;2722;550000;0;Пресненский;1-й Красногвардейский проезд;Деловой центр
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/286077226/;Москва;rent;flat;2;6;3;87.0;1264;110000;0;Якиманка;Большая Якиманка;Полянка
Dream City;real_estate_agent;https://www.cian.ru/rent/flat/288555041/;Москва;rent;flat;2;19;3;67.0;1298;87000;0;Филевский парк;Береговой проезд;Фили
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/287233746/;Москва;rent;flat;5;5;3;102.0;1176;120000;0;Хамовники;Ефремова;Спортивная
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/286950445/;Москва;rent;flat;6;19;3;150.0;1000;150000;0;Тверской;Краснопролетарская;Новослободская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/284806208/;Москва;rent;flat;20;37;3;93.0;1290;120000;0;Хорошевский;Хорошевское шоссе;Беговая
Антон Маслов;realtor;https://www.cian.ru/rent/flat/288598235/;Москва;rent;flat;21;32;3;120.0;958;115000;30;Аэропорт;Кочновский проезд;Гражданская
DOORS AGENCY;real_estate_agent;https://www.cian.ru/rent/flat/286956029/;Москва;rent;flat;19;21;3;100.0;1500;150000;0;Филевский парк;Береговой проезд;Фили
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/287316121/;Москва;rent;flat;2;5;3;83.0;3614;300000;0;Хамовники;Олсуфьевский переулок;Фрунзенская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288454242/;Москва;rent;flat;15;19;3;110.0;1363;150000;0;Раменки;Ломоносовский проспект;Университет
Contact Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/283547236/;Москва;rent;flat;3;7;3;150.0;3666;550000;0;Хамовники;Пречистенская набережная;Кропоткинская
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/280080820/;Москва;rent;flat;6;12;3;105.0;2761;290000;0;Пресненский;Трехгорный Вал;Улица 1905 года
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288820417/;Москва;rent;flat;3;5;3;77.0;1818;140000;0;Пресненский;Вознесенский переулок;Тверская
БРАЙТХОУМ;real_estate_agent;https://www.cian.ru/rent/flat/283034901/;Москва;rent;flat;27;35;3;134.0;1380;185000;0;Крылатское;Крылатские Холмы;Крылатское
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/283697863/;Москва;rent;flat;2;9;3;160.0;1375;220000;0;Басманный;Казарменный переулок;Чистые пруды
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/263196947/;Москва;rent;flat;7;7;3;105.0;2190;230000;0;Пресненский;Садовая-Кудринская;Маяковская
Slava Realty;real_estate_agent;https://www.cian.ru/rent/flat/276853555/;Москва;rent;flat;3;13;3;112.0;2232;250000;0;Арбат;Новый Арбат;Смоленская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/278858658/;Москва;rent;flat;15;57;3;145.0;2068;300000;0;Хорошевский;Чапаевский переулок;Аэропорт
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/284023986/;Москва;rent;flat;8;11;3;167.0;2095;350000;0;Тверской;3-я Тверская-Ямская;Маяковская
Whitewill Аренда;real_estate_agent;https://www.cian.ru/rent/flat/287459002/;Москва;rent;flat;8;11;3;133.0;3383;450000;0;Арбат;Новый Арбат;Смоленская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/279939363/;Москва;rent;flat;7;9;3;100.0;1000;100000;0;Черемушки;Гарибальди;Новые Черёмушки
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288914553/;Москва;rent;flat;7;18;3;60.0;1033;62000;50;Западное Дегунино;Ижорская;Ховрино
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288978195/;Москва;rent;flat;20;23;3;60.0;1416;85000;50;Лефортово;Красноказарменная;Авиамоторная
Вероника Яшина;realtor;https://www.cian.ru/rent/flat/288935063/;Москва;rent;flat;9;14;3;110.0;818;90000;0;Савеловский;Петровско-Разумовский проезд;Петровский Парк
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288964247/;Москва;rent;flat;9;16;3;65.0;2000;130000;50;Филевский парк;Большая Филевская;Фили
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288922557/;Москва;rent;flat;7;10;3;104.0;1730;180000;0;Якиманка;Серафимовича;Полянка
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/275634740/;Москва;rent;flat;4;10;3;67.0;1940;130000;30;Пресненский;Большой Тишинский переулок;Улица 1905 года
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/284243298/;Москва;rent;flat;5;6;3;110.0;1181;130000;0;Арбат;Кривоарбатский переулок;Смоленская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287057412/;Москва;rent;flat;6;8;3;78.0;2051;160000;0;Замоскворечье;переулок Старый Толмачевский;Третьяковская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/284619074/;Москва;rent;flat;24;36;3;120.0;1666;200000;0;Раменки;Минская;Минская
Ай Кью Проекты;real_estate_agent;https://www.cian.ru/rent/flat/281382396/;Москва;rent;flat;10;14;3;75.0;706;53000;50;Новокосино;Суздальская;Новокосино
